mcs6as_3MBPP1r1_pr_counts	mcs6as_3MBPP1r1gb_counts	mcs6as_3MBPP1r1term_counts	mcs6as_3MBPP1r1pr_map	mcs6as_3MBPP1r1gb_map	mcs6as_3MBPP1r1term_map	mcs6as_3MBPP1r1pr_density	mcs6as_3MBPP1r1pr_densityRPKM	mcs6as_3MBPP1r1gb_density	mcs6as_3MBPP1r1gb_densityRPKM	mcs6as_3MBPP1r1pause_index_CI_low	mcs6as_3MBPP1r1pause_index_CI_high	mcs6as_3MBPP1r1pause_index_scaled	mcs6as_3MBPP1r1pause_index_CI_low_scaled	mcs6as_3MBPP1r1pause_index_CI_high_scaled	mcs6as_3MBPP1r1_ExpPR	mcs6as_3MBPP1r1_ExpGB	mcs6as_3MBPP1r1Fexact_Pval
SPAC1F12.05	40	1478	411	100	3015	300	0.4	63.1742768243112	0.490215588723051	77.4225382639569	0.0195032609752888	0.0374073708000488	0.81596752368065	0.588023318404958	1.12783222962147	46	94	1
SPAC1F12.07	225	967	103	100	1299	300	2.25	355.355307136751	0.744418783679754	117.570295783505	0.20070727423317	0.269674446727705	3.02249224405377	2.60718749228887	3.50307106299289	138	187	9.63701294836391e-16
SPAC1F12.08	74	173	57	100	1154	300	0.74	116.872412124976	0.149913344887348	23.6766678739295	0.322766009609646	0.566257854543525	4.93618497109827	3.72471975089531	6.53461564143228	22	152	7.90503190432648e-15
SPAC1F12.09	7	228	16	100	1599	300	0.07	11.0554984442545	0.142589118198874	22.5199110630753	0.0132886097640582	0.0672043065543266	0.490921052631579	0.212484870127291	1.07459686180368	13	94	1
SPAC4H3.01	0	352	48	100	2579	300	0	0	0.136487010469174	21.5561704557557	0.000258374192673068	0.0136409194862284	0	0.00666347042903843	0.351799313549829	12	88	1
SPNCRNA.938	1	4	7	100	577	300	0.01	1.57935692060778	0.00693240901213172	1.0948748149794	0.0106420142837121	2.34682041637603	1.4425	0.0614044224170189	13.5411538024897	0	101	1
SPRRNA.17	9	0	0	68	33	300	0.132352941176471	20.9032533609853	0	0	1.69403618186291	96.5536640961915	NA	0.822105794139354	46.8569252231517	0	77	1
SPAC4H3.05	4	238	11	100	3262	300	0.04	6.31742768243112	0.0729613733905579	11.5232050001426	0.00533631550926852	0.0466860418470053	0.548235294117647	0.174070611912339	1.52289868504931	7	97	1
SPNCRNA.939	10	173	135	100	927	300	0.1	15.7935692060778	0.186623516720604	29.4745142680848	0.0288144738770208	0.112400598110246	0.535838150289017	0.267110172839983	1.04195354448198	17	93	1
SPAC4H3.06	13	200	1	100	1989	300	0.13	20.5316399679011	0.100553041729512	15.8809142343668	0.0354736107936779	0.116637332558453	1.29285	0.705570118686254	2.31991654458763	10	103	1
SPAC4H3.08	0	42	93	100	1438	300	0	0	0.0292072322670376	4.61286444127446	0.00217558502762114	0.116531237016716	0	0.031284912697192	1.67571918830038	2	98	1
SPAC4H3.09	84	243	117	100	589	300	0.84	132.665981331054	0.412563667232598	65.1585283035129	0.267618256759087	0.446067219244193	2.03604938271605	1.57627153231102	2.6273359213483	53	131	0.109323469313903
SPNCRNA.236	9	185	39	100	738	300	0.09	14.21421228547	0.250677506775068	39.5909255165907	0.0233393520173633	0.0977514196478041	0.359027027027027	0.172244417888141	0.721405477000794	21	88	1
SPNCRNA.941	9	205	20	100	836	300	0.09	14.21421228547	0.245215311004785	38.7282498474396	0.0210971409756841	0.0880603831889548	0.367024390243902	0.176372098556719	0.736184803459662	21	88	1
SPNCRNA.942	500	523	2642	100	118	300	5	789.67846030389	4.43220338983051	700.003109727008	0.844133903697999	1.08273683804872	1.12810707456979	0.996078006363639	1.27762946889749	489	111	1
SPAC4H3.13	8	99	48	100	460	300	0.08	12.6348553648622	0.215217391304348	33.9905076391675	0.0364665923812335	0.171543803709601	0.371717171717172	0.167746324953674	0.789101497064163	19	89	1
SPAC1071.02	32	611	21	100	3405	300	0.32	50.539421459449	0.179441997063142	28.3402959909355	0.0360756316672406	0.0756218258851155	1.78330605564648	1.22837525826954	2.57492317138818	20	112	1
SPNCRNA.237	1	7	153	100	491	300	0.01	1.57935692060778	0.0142566191446029	2.25162901104979	0.00660323359662749	1.14229470290644	0.701428571428571	0.032421876959441	5.6086669912706	1	100	1
SPAC1071.05	22	497	64	100	1458	300	0.22	34.7458522533712	0.340877914951989	53.8367894061774	0.0281560855635502	0.0689280020463575	0.645392354124748	0.410515727516563	1.00497026983589	31	91	1
SPAC1071.06	77	256	91	100	1678	300	0.77	121.610482886799	0.152562574493445	24.0950757851962	0.231199139707431	0.390841200728751	5.047109375	3.8795215642907	6.55831534822844	23	154	1.0722075299347e-16
SPAC1071.08	93	903	438	100	320	300	0.93	146.880193616524	2.821875	445.674781034008	0.0826924939092129	0.128134874288512	0.329568106312292	0.264615980509481	0.410031597723238	142	51	1
SPNCRNA.92	8	2	9	100	31	300	0.08	12.6348553648622	0.0645161290322581	10.1893994877921	0.792697560683881	27.2271032785417	1.24	0.245736243812003	8.44040201634791	6	102	1
SPNCRNA.93	0	5	118	100	266	300	0	0	0.018796992481203	2.96871601618004	0.0190383591688732	1.16008855872718	0	0.0506420353892027	3.08583556621431	1	99	1
SPAC1071.13	3	2073	86	100	3378	300	0.03	4.73807076182334	0.613676731793961	96.9214593374757	0.000373427410637505	0.00461644426374154	0.0488856729377713	0.0126143779313349	0.155943487229189	39	64	1
SPNCRNA.94	12	21	80	100	102	300	0.12	18.9522830472934	0.205882352941176	32.5161718948661	0.265200564291905	1.21520217342515	0.582857142857143	0.270504575577743	1.23950621689366	19	93	1
SPAC1071.11	39	976	25	100	2136	300	0.39	61.5949199037034	0.456928838951311	72.1653724023031	0.0286104167558659	0.0555833379003421	0.853524590163934	0.611118501905295	1.18726009755131	43	96	1
SPAC926.02	14	116	113	100	2758	300	0.14	22.1109968885089	0.0420594633792603	6.64269045650843	0.0664373698594739	0.21532151796961	3.32862068965517	1.83234266072429	5.93856746560184	4	110	1
SPAC926.03	10	293	10	100	864	300	0.1	15.7935692060778	0.33912037037037	53.5592103863518	0.0171466852782639	0.0658221104866395	0.294880546075085	0.1481473608042	0.568703034604565	27	83	1
SPNCRNA.947	3	92	4	100	804	300	0.03	4.73807076182334	0.114427860696517	18.0722433701388	0.00825873147667189	0.106331354438046	0.262173913043478	0.066400201072442	0.854904089681888	10	93	1
SPAC323.04	3	252	60	100	1926	300	0.03	4.73807076182334	0.130841121495327	20.6644830733728	0.00305257578607983	0.0382575071250755	0.229285714285714	0.0587926096398975	0.736839587228954	11	92	1
SPNCRNA.948	44	37	11	100	607	300	0.44	69.4917045067424	0.0609555189456343	9.62705206960262	0.752067916392484	1.88220506852403	7.21837837837838	4.56505225250238	11.4249847659409	8	136	3.61171703863577e-11
SPAC323.08	15	87	35	100	505	300	0.15	23.6903538091167	0.172277227722772	27.2087231867083	0.0957224921758766	0.305721126378037	0.870689655172414	0.483398585488177	1.54389168820909	16	99	1
SPAC2F3.01	33	129	18	100	851	300	0.33	52.1187783800568	0.151586368977673	23.9408980914693	0.171248555362791	0.380442524264146	2.17697674418605	1.45732520613735	3.23756588148788	17	116	1
SPAC2F3.02	21	580	4	100	2588	300	0.21	33.1664953327634	0.224111282843895	35.3951705545793	0.022812633907035	0.0568748315616926	0.937034482758621	0.590390965514065	1.4719206408166	22	99	1
SPAC2F3.08	3	480	32	100	2631	300	0.03	4.73807076182334	0.182440136830103	28.8138092699253	0.00160806712673931	0.0200051158787242	0.1644375	0.0423082461045112	0.526334598769233	15	88	1
SPAC2F3.09	26	2245	168	100	2226	300	0.26	41.0632799358023	1.00853548966757	159.283750528503	0.00770491379151875	0.0172763293690718	0.257799554565702	0.171511380999207	0.384571091755538	63	63	1
SPAC2F3.10	53	651	73	100	3093	300	0.53	83.7059167922124	0.210475266731329	33.2415569128893	0.0608870658442278	0.108588232258161	2.51811059907834	1.88323694656197	3.35863402374493	26	127	0.00281946110102476
SPAC2F3.11	29	1516	82	100	1233	300	0.29	45.8013506976256	1.22952149229521	194.185327789245	0.0130008996430443	0.0279666524933362	0.235864116094987	0.160301092598736	0.344828825242836	71	58	1
SPNCRNA.239	1	13	4	100	575	300	0.01	1.57935692060778	0.0226086956521739	3.57071999441759	0.00375396436557918	0.55840707127902	0.442307692307692	0.0215852951020803	3.21084065985436	2	99	1
SPNCRNA.240	12	23	53	100	198	300	0.12	18.9522830472934	0.116161616161616	18.3460652393833	0.245088540421593	1.09476921180186	1.03304347826087	0.485275310034754	2.16764303936769	11	101	1
SPAC2F3.15	7	548	133	100	2880	300	0.07	11.0554984442545	0.190277777777778	30.0516525171203	0.00556860139671081	0.0277466770440498	0.367883211678832	0.160375720225271	0.799104298868634	17	90	1
SPAC2F3.16	214	1065	170	100	2129	300	2.14	337.982381010065	0.500234852043213	79.0049375503657	0.173012128740429	0.233308615974999	4.27799061032864	3.68342822088374	4.96714043410773	104	210	3.64663322658439e-29
SPAC11G7.01	72	2726	189	100	2966	300	0.72	113.71369828376	0.919082939986514	145.156000188025	0.0207470704232045	0.0335701346319979	0.783389581804842	0.615358108752247	0.995690193185057	82	90	1
SPAC11G7.02	95	1176	87	100	2923	300	0.95	150.038907457739	0.402326377009921	63.5416947873674	0.0651620462471146	0.100043535462292	2.36126700680272	1.90468661180316	2.92427254156279	55	140	4.65460320565418e-05
SPAC11G7.03	13	770	79	100	1164	300	0.13	20.5316399679011	0.661512027491409	104.476359868384	0.00934304120252813	0.0298596648944206	0.196519480519481	0.108752999597427	0.347566499371056	44	69	1
SPAC11G7.04	98	599	803	93	363	300	1.05376344086022	166.426858300605	1.65013774104683	260.61564612784	0.131353423111861	0.203588169804007	0.638591200387743	0.512702070855974	0.794650598267254	118	73	1
SPAPB18E9.01	11	430	25	100	1741	300	0.11	17.3729261266856	0.246984491671453	39.0076666204104	0.0133453919896398	0.0477064559057118	0.445372093023256	0.23234327453963	0.830569397318442	21	90	1
SPNCRNA.953	17	95	33	100	1630	300	0.17	26.8490676503323	0.0582822085889571	9.20484094832756	0.103051197087021	0.306753381530399	2.91684210526316	1.67973451251845	5.0000801189455	6	111	1
SPNCRNA.954	1	103	28	100	1806	300	0.01	1.57935692060778	0.0570321151716501	9.00740657932455	0.000502381202177598	0.0639453086296244	0.175339805825243	0.00907300451132742	1.15485227385102	5	96	1
SPAPB15E9.06	17	74	0	100	1547	300	0.17	26.8490676503323	0.0478345184227537	7.55477777149165	0.130734620324391	0.398721371597312	3.55391891891892	2.02246457641832	6.16821961861042	5	112	0.421066788589243
SPAC27E2.01	1	191	16	100	2071	300	0.01	1.57935692060778	0.092225977788508	14.56577362801	0.000272009695517308	0.0342623818642002	0.108429319371728	0.00563332079416344	0.709573928407587	8	93	1
SPAC27E2.02	20	433	40	100	1315	300	0.2	31.5871384121556	0.329277566539924	52.0046803515718	0.0286847303797997	0.0735581690520114	0.607390300230947	0.377204204494366	0.96728992303395	29	91	1
SPAC27E2.12	4	4	8	100	168	300	0.04	6.31742768243112	0.0238095238095238	3.76037362049472	0.211385029561017	4.73070397689326	1.68	0.355126849662508	7.94758268118068	2	102	1
SPAC27E2.05	20	772	81	100	1461	300	0.2	31.5871384121556	0.528405201916496	83.4540412531969	0.0161646190954098	0.0410585502471527	0.378497409326425	0.236165084983937	0.599865419110901	41	79	1
SPAC27E2.07	108	750	0	100	1876	0	1.08	170.57054742564	0.399786780383795	63.140601836665	0.117064799493984	0.176988118130566	2.70144	2.19613563850714	3.32029709612941	59	149	6.63043772419657e-08
SPAC27E2.09	2	1470	24	100	7146	300	0.02	3.15871384121556	0.205709487825357	32.4888703231659	0.00023542844626544	0.00549431394055059	0.0972244897959184	0.0168237167701283	0.392623674191745	17	85	1
SPAC19G12.03	3	587	15	100	1954	300	0.03	4.73807076182334	0.300409416581372	47.4453691093535	0.00131584836343389	0.0163453560853308	0.0998637137989778	0.0257116770214981	0.319388257907364	23	80	1
SPAC19G12.04	7	167	49	100	1286	300	0.07	11.0554984442545	0.129860031104199	20.5095338834759	0.018062032042003	0.0921922110661545	0.539041916167665	0.232277732060158	1.18559183431075	12	95	1
SPAC19G12.05	30	500	48	100	1090	300	0.3	47.3807076182334	0.458715596330275	72.4475651654945	0.0407435693236389	0.0878329684200072	0.654	0.444104905627664	0.957379355778078	40	90	1
SPAC19G12.08	91	4286	135	100	1835	254	0.91	143.721479775308	2.33569482288828	368.889578295637	0.0171511132459783	0.0262537098226196	0.389605692953803	0.314722928063703	0.48175557524507	133	58	1
SPAC19G12.09	12	221	11	100	950	300	0.12	18.9522830472934	0.232631578947368	36.7408294162442	0.0289409297717667	0.099484567600706	0.515837104072398	0.274938832831783	0.945103392206707	21	91	1
SPAC19G12.11	2	141	59	100	1104	300	0.02	3.15871384121556	0.127717391304348	20.1711345838494	0.00243208317473481	0.0579516515098481	0.156595744680851	0.0268501982490723	0.639786232668723	11	91	1
SPAC19G12.12	3	105	20	100	1125	300	0.03	4.73807076182334	0.0933333333333333	14.7406645923393	0.00725358091087451	0.0929025376779243	0.321428571428571	0.0816027852473382	1.04515354887665	8	95	1
SPAC19G12.14	209	1599	54	100	2701	300	2.09	330.085596407026	0.592002961865976	93.4983974843333	0.112850168006084	0.151342576782773	3.53038774233896	3.04808303784433	4.08776299890271	114	195	8.73759726004822e-22
SPAC23A1.03	7	681	39	100	741	300	0.07	11.0554984442545	0.919028340080972	145.147376914156	0.00448554391179572	0.0223037503449716	0.0761674008810573	0.0332378803864063	0.16527079005624	51	56	1
SPAC23A1.05	3	405	107	100	852	300	0.03	4.73807076182334	0.475352112676056	75.0750648880459	0.001904527873811	0.0237291715919872	0.0631111111111111	0.0162265774848697	0.202172541963731	33	70	1
SPAC23A1.07	14	282	44	100	801	300	0.14	22.1109968885089	0.352059925093633	55.6028279165286	0.0278630138896677	0.0868021327284276	0.397659574468085	0.223182741256238	0.695285083154705	29	85	1
SPAC23A1.09	17	463	704	100	955	60	0.17	26.8490676503323	0.484816753926702	76.5698695540736	0.0218913123314249	0.0607151831399037	0.350647948164147	0.209062032765108	0.579829998986081	38	79	1
SPAC23A1.10	708	20	260	42	242	300	16.8571428571429	2662.34452331026	0.0826446280991736	13.0525365339486	22.3238560763015	56.7659004946768	203.971428571429	128.627932630118	327.07971237409	57	693	1.82186392906462e-157
SPAC23A1.11	165	1196	224	100	598	300	1.65	260.593891900284	2	315.871384121556	0.116828665389521	0.162842646238278	0.825	0.698635419029334	0.9737990245049	176	89	1
SPAC23A1.17	16	2874	31	100	5120	300	0.16	25.2697107297245	0.561328125	88.6537458950539	0.0032898168867376	0.00927313819138152	0.285038274182324	0.168438624600965	0.474784675398734	41	75	1
SPAC26H5.03	6	254	23	100	2089	300	0.06	9.47614152364668	0.121589277166108	19.2032866363991	0.00950462024934388	0.0548343132285989	0.493464566929134	0.198551517008794	1.14548880334543	11	95	1
SPAC26H5.04	1	303	12	100	2565	300	0.01	1.57935692060778	0.11812865497076	18.6567308750159	0.000171764420028638	0.021537715480357	0.0846534653465346	0.00440575737373457	0.552442402071157	10	91	1
SPAC26H5.05	68	1972	128	100	3523	300	0.68	107.396270601329	0.559750212886744	88.4045372534358	0.0268646204490023	0.0441834731705246	1.2148275862069	0.946440578418351	1.55658375979758	60	108	1
SPAC26H5.06	22	256	3	100	2927	300	0.22	34.7458522533712	0.0874615647420567	13.8133027562553	0.0541684920183595	0.135069083995949	2.515390625	1.58551176137738	3.95347208856143	9	113	1
SPNCRNA.962	2	163	12	100	754	300	0.02	3.15871384121556	0.216180371352785	34.1425965595581	0.00210669417215663	0.050043006034742	0.0925153374233129	0.015884474058061	0.377324265501955	18	84	1
SPNCRNA.306	4	169	9	100	855	300	0.04	6.31742768243112	0.19766081871345	31.2176981968088	0.00748805581570357	0.0660154011673858	0.202366863905325	0.0640228772242655	0.564431679981148	17	87	1
SPNCRNA.963	5	17	5	100	541	300	0.05	7.8967846030389	0.0314232902033272	4.96285908508914	0.0951238246190914	0.845704712946275	1.59117647058824	0.514619891189285	4.57526249703935	3	102	1
SPAC26H5.11	59	1665	26	100	4266	300	0.59	93.1820583158591	0.390295358649789	61.641567576464	0.0270833435167003	0.046262381762155	1.51167567567568	1.15537543442243	1.97355320597353	44	115	1
SPAC26H5.12	24	1075	19	100	3655	300	0.24	37.9045660945867	0.294117647058824	46.451674135523	0.0145603802056254	0.0339419038420647	0.816	0.532181896515609	1.24057658542746	28	96	1
SPNCRNA.242	105	347	724	100	89	300	1.05	165.832476663817	3.89887640449438	615.771743203258	0.24175982000087	0.378454417131597	0.269308357348703	0.215166239800775	0.336824431247122	163	42	1
SPAC25B8.01	354	395	53	100	661	300	3.54	559.092349895154	0.597579425113464	94.3791200665769	0.774450648126568	1.03707294550826	5.92389873417722	5.11911878411662	6.85505216980958	169	285	1.76466058707187e-45
SPAC25B8.02	16	95	273	100	1016	300	0.16	25.2697107297245	0.093503937007874	14.767609001746	0.0954877364122656	0.292853717257744	1.71115789473684	0.970155401948618	2.97539376733868	9	107	1
SPAC25B8.03	82	956	27	100	2581	300	0.82	129.507267489838	0.370399070127857	58.4992334793118	0.0679921145760393	0.108067412697822	2.21382845188285	1.75487647720757	2.78921992173079	49	133	0.0019939051230131
SPAC25B8.05	9	163	25	100	1747	300	0.09	14.21421228547	0.0933028048082427	14.7358430486015	0.0264291977856019	0.111213355153423	0.964601226993865	0.461718085314466	1.94289731453031	9	100	1
SPAC25B8.20	2	64	2	100	838	300	0.02	3.15871384121556	0.0763723150357995	12.0619144294628	0.00529396749921369	0.129663211239235	0.261875	0.0443634476434108	1.08657771018479	7	95	1
SPAC25B8.08	8	301	62	100	1763	300	0.08	12.6348553648622	0.170731707317073	26.9646303518402	0.0122355074270929	0.0552309324675745	0.468571428571429	0.215711995939648	0.973721339403339	15	93	1
SPNCRNA.966	28	46	64	100	241	300	0.28	44.2219937770179	0.190871369294606	30.1454018041319	0.370651363415638	0.996229220839956	1.46695652173913	0.893269785831687	2.4009124222243	20	108	1
SPAC25B8.09	16	124	26	100	835	300	0.16	25.2697107297245	0.148502994011976	23.453923132379	0.0738712064434057	0.22209797806228	1.07741935483871	0.616824573802437	1.85451811682004	14	102	1
SPAC25B8.10	14	233	99	100	1212	300	0.14	22.1109968885089	0.192244224422442	30.362224628846	0.0336254188432497	0.10537237887235	0.728240343347639	0.407540076380187	1.27711323193288	18	96	1
SPAC25B8.11	24	1141	23	100	2521	300	0.24	37.9045660945867	0.452598175327251	71.4814060457548	0.0137219158303075	0.0319696065356413	0.530271691498685	0.345929498082053	0.805953780763517	38	86	1
SPAC25B8.14	26	495	85	100	1950	300	0.26	41.0632799358023	0.253846153846154	40.0913679846591	0.034655440690016	0.0790209771989127	1.02424242424242	0.675781093455311	1.5409090553788	25	101	1
SPAC25B8.16	7	325	17	100	2343	300	0.07	11.0554984442545	0.138711054204012	21.9074263421907	0.00935659714825948	0.0469617125371777	0.504646153846154	0.21922507118372	1.10031292474607	13	94	1
SPAC25B8.17	82	420	105	100	1021	300	0.82	129.507267489838	0.411361410381978	64.9686490357755	0.152971813492346	0.248886517810211	1.99338095238095	1.56184221575686	2.54113134684225	53	129	0.0960125977914496
SPAC25B8.18	14	127	39	100	583	300	0.14	22.1109968885089	0.217838765008576	34.4045161092947	0.0608535484715727	0.1960950075513	0.642677165354331	0.354776187589269	1.14323389402408	20	94	1
SPAC683.03	2	2	1	100	385	300	0.02	3.15871384121556	0.00519480519480519	0.820445153562483	0.101199373606884	9.88148408788154	3.85	0.389617588386502	38.0437137383439	0	102	1
SPNCRNA.969	2	75	5	100	2207	300	0.02	3.15871384121556	0.0339827820570911	5.36709420233727	0.00453210355524073	0.110188028225898	0.588533333333333	0.100023525464163	2.43184978294557	3	99	1
SPAC694.02	526	2582	196	100	5242	300	5.26	830.741740239693	0.492560091568104	77.7928189433287	0.18527312764095	0.223983184848527	10.6789000774593	9.71201735093862	11.7411985497598	206	420	8.77686545730426e-138
SPAC694.03	42	177	1	100	1854	300	0.42	66.3329906655268	0.0954692556634304	15.0780029637312	0.167021115294375	0.33605802633998	4.39932203389831	3.09657147755772	6.23051580834322	12	130	7.37374895129333e-08
SPNCRNA.972	50	563	7	100	3251	300	0.5	78.967846030389	0.173177483851123	27.3509057613713	0.0657603982840066	0.119614233527944	2.88721136767318	2.13787054821305	3.88865873199345	22	128	0.000147830421418032
SPAC1F7.03	17	1256	22	100	2794	300	0.17	26.8490676503323	0.449534717251253	70.9975766744228	0.00811742952036763	0.0222462368918786	0.378168789808917	0.226800980799072	0.621559858759088	36	81	1
