Mcs6as_Cdk9as_3MBPP1_combined_pr_counts	Mcs6as_Cdk9as_3MBPP1_combinedgb_counts	Mcs6as_Cdk9as_3MBPP1_combinedterm_counts	Mcs6as_Cdk9as_3MBPP1_combinedpr_map	Mcs6as_Cdk9as_3MBPP1_combinedgb_map	Mcs6as_Cdk9as_3MBPP1_combinedterm_map	Mcs6as_Cdk9as_3MBPP1_combinedpr_density	Mcs6as_Cdk9as_3MBPP1_combinedpr_densityRPKM	Mcs6as_Cdk9as_3MBPP1_combinedgb_density	Mcs6as_Cdk9as_3MBPP1_combinedgb_densityRPKM	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_low	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_high	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_scaled	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_low_scaled	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_high_scaled	Mcs6as_Cdk9as_3MBPP1_combined_ExpPR	Mcs6as_Cdk9as_3MBPP1_combined_ExpGB	Mcs6as_Cdk9as_3MBPP1_combinedFexact_Pval
SPNCRNA.1064	0	3	3	100	1713	300	0	0	0.00175131348511384	0.192038852354241	0.0327971598819604	2.22593021867193	0	0.561815348777981	38.1301846458502	0	100	1
SPAC2H10.04	1	5	79	100	212	300	0.01	1.09654184694272	0.0235849056603774	2.58618360127999	0.00883974757390515	1.74105855180368	0.424	0.0187402648566789	3.6910441298238	2	99	1
SPAC2H10.01	74	1066	37	100	2762	300	0.74	81.1440966737609	0.385952208544533	42.3212747589042	0.0544394235374917	0.0883846359388661	1.91733583489681	1.50361687810552	2.44118364463148	48	126	0.233307808665434
SPNCRNA.1066	9	41	25	100	857	300	0.09	9.86887662248444	0.0478413068844807	5.24599950112618	0.0994859389068054	0.46889022062971	1.88121951219512	0.852594496431322	4.01838919079661	4	105	1
SPAC11E3.03	11	97	15	100	987	300	0.11	12.0619603163699	0.0982776089159068	10.7765510793762	0.0575681980783883	0.217640708528301	1.11927835051546	0.568198115033693	2.14811379317434	9	102	1
SPAC11E3.05	24	399	11	100	3997	300	0.24	26.3170043266252	0.0998248686514886	10.9462145841917	0.0389178899433248	0.0921950780445098	2.40421052631579	1.55554806103469	3.68503726943906	11	113	1
SPAC11E3.06	7	96	159	100	1847	300	0.07	7.67579292859901	0.0519761775852734	5.69940537663783	0.0310408364330953	0.162496536118947	1.34677083333333	0.573324248919269	3.00131102211695	5	102	1
SPAC11E3.07	625	1894	180	100	1208	300	6.25	685.338654339197	1.56788079470199	171.924690240853	0.301144329268748	0.361579768758142	3.98627243928194	3.63782349756648	4.36788360659835	442	283	1.33498821139418e-38
SPAC11E3.09	10	311	8	100	1333	300	0.1	10.9654184694272	0.23330832708177	25.583234388536	0.0161648705000164	0.0619696814551372	0.428617363344051	0.215477723765218	0.82605585379698	20	90	1
SPAC11E3.10	51	688	64	100	1069	300	0.51	55.9236341940785	0.643592142188962	70.5725716273703	0.0551708926585742	0.0993348729890583	0.792427325581395	0.589776842520158	1.06188979225303	59	92	1
SPAC11E3.12	14	331	2	100	2724	300	0.14	15.351585857198	0.12151248164464	13.3243521049207	0.023786772258581	0.0737956793356668	1.15214501510574	0.647951676323747	2.01019430510356	12	102	1
SPNCRNA.1069	1	36	178	100	1968	300	0.01	1.09654184694272	0.0182926829268293	2.00586923221228	0.00141443034567027	0.187781775803804	0.546666666666667	0.027835989202791	3.69554534781886	1	100	1
SPAC11E3.14	87	730	52	100	2681	300	0.87	95.3991406840162	0.272286460276016	29.8573498048557	0.0947995437357209	0.149653423481557	3.19516438356164	2.54157576755468	4.01220828354055	40	147	8.54418219271416e-10
SPAC11E3.15	348	3060	2107	100	406	300	3.48	381.596562736065	7.53694581280788	826.457648188352	0.101625446629484	0.127248027288949	0.461725490196078	0.412599313315706	0.516626990793132	395	53	1
SPNCRNA.1070	9	122	54	100	939	300	0.09	9.86887662248444	0.129925452609159	14.2468695768915	0.0350860934900686	0.149602153312921	0.692704918032787	0.329458417871744	1.40476421960833	12	97	1
SPNCRNA.263	7	0	1	100	25	300	0.07	7.67579292859901	0	0	1.27756125098771	74.5424319070531	NA	0.319390312746927	18.6356079767633	0	107	1
SPAP8A3.03	18	633	32	100	1454	300	0.18	19.7377532449689	0.4353507565337	47.7380322637372	0.0172550070675431	0.0462528664171398	0.41345971563981	0.250887802762076	0.672516677705213	35	83	1
SPAP8A3.05	2	398	8	100	2965	64	0.02	2.19308369388543	0.134232715008432	14.7191789235481	0.000867266003698643	0.0203607123693207	0.148994974874372	0.0257144370096648	0.603695121750358	12	90	1
SPAP8A3.06	74	771	105	100	647	300	0.74	81.1440966737609	1.19165378670788	130.669824419294	0.075039448100576	0.122579286127888	0.620985732814527	0.485505229210726	0.793087981247435	94	80	1
SPNCRNA.1072	8	34	21	100	1178	300	0.08	8.77233477554172	0.0288624787775891	3.16489157861225	0.100609847885519	0.529685526743554	2.77176470588235	1.18518400809142	6.23969550503907	3	105	1
SPNCRNA.525	14	98	161	100	472	300	0.14	15.351585857198	0.207627118644068	22.767182415336	0.078176887237353	0.256452797717699	0.674285714285714	0.368994907760306	1.21045720522754	19	95	1
SPAP8A3.08	35	2990	25	100	1670	300	0.35	38.378964642995	1.79041916167665	196.326953434654	0.00826036176099092	0.0165078430714203	0.195484949832776	0.137948041408548	0.275680979292719	86	49	1
SPAP8A3.10	31	199	66	100	536	300	0.31	33.9927972552242	0.371268656716418	40.7111618547762	0.104676927461729	0.230598612259601	0.834974874371859	0.561068331194865	1.23600856171146	35	96	1
SPNCRNA.1074	7	135	12	100	2216	300	0.07	7.67579292859901	0.0609205776173285	6.68019626973225	0.0222560456768834	0.114528052937302	1.14903703703704	0.493193972199735	2.5379416530906	6	101	1
SPNCRNA.1075	0	5	4	100	340	300	0	0	0.0147058823529412	1.61256153962164	0.0190383591688732	1.16008855872718	0	0.0647304211741689	3.94430109967242	1	99	1
SPAC4D7.03	21	893	6	100	2389	300	0.21	23.027378785797	0.373796567601507	40.9883578618604	0.0148594493307957	0.0368311344987351	0.561802911534155	0.35499224451271	0.879895803174781	32	89	1
SPAC4D7.05	230	3482	209	100	1372	300	2.3	252.204624796825	2.53790087463557	278.291451243042	0.0576666940709784	0.0756403696733959	0.906260769672602	0.791187042653824	1.03778587191899	236	94	1
SPNCRNA.1077	93	256	42	100	1075	300	0.93	101.978391765673	0.238139534883721	26.1129965411475	0.284485433257537	0.46351596107003	3.9052734375	3.05821840751853	4.98279658150282	37	156	4.82071844446316e-13
SPNCRNA.264	22	39	153	100	427	300	0.22	24.1239206327397	0.0913348946135831	10.0152534029897	0.323785507549662	0.977528137965319	2.40871794871795	1.38256411723706	4.17404514911191	10	112	1
SPAC4D7.09	76	1847	65	100	1774	300	0.76	83.3371803676464	1.04114994363021	114.166448213258	0.0324816310976635	0.0520490008656324	0.729962100703844	0.576224135672551	0.923349275356318	89	87	1
SPNCRNA.1078	7	41	86	100	1560	300	0.07	7.67579292859901	0.0262820512820513	2.88193690542637	0.0700346443555606	0.396238396903841	2.66341463414634	1.09254045194675	6.18131899169991	2	105	1
SPAC4D7.11	8	437	11	100	1590	300	0.08	8.77233477554172	0.274842767295597	30.1376595669161	0.00845375545866329	0.0379174284173644	0.291075514874142	0.134414711792746	0.602887111836095	23	85	1
SPAC4D7.13	220	3168	303	100	1996	300	2.2	241.239206327397	1.58717434869739	174.040309174074	0.0604250446550396	0.0797867144495076	1.38611111111111	1.20608389131459	1.59254282041217	196	124	1
SPAC3G6.01	69	1782	160	100	4889	300	0.69	75.6613874390473	0.364491716097361	39.968041956472	0.0302071837198973	0.049548151993132	1.89304713804714	1.47682921206578	2.42240915094422	45	124	0.397927880686001
SPAC3G6.02	105	655	174	100	545	300	1.05	115.136893928985	1.20183486238532	131.786221972014	0.129730738415757	0.197919052414434	0.873664122137405	0.707032524365877	1.07865883565866	111	94	1
SPAC3G6.04	37	740	73	100	1185	300	0.37	40.5720483368805	0.624472573839662	68.4760309483215	0.0354079919914078	0.0702980242243328	0.5925	0.419584705098183	0.833031587058343	52	85	1
SPAC3G6.05	17	552	79	100	1390	300	0.17	18.6412113980262	0.397122302158273	43.5461222670776	0.0183892272889287	0.0508474832501618	0.428079710144928	0.255610259316109	0.706780017177248	33	84	1
SPNCRNA.1079	29	168	42	100	1059	300	0.29	31.7997135613387	0.158640226628895	17.395564710706	0.114013170244546	0.259837031093712	1.82803571428571	1.20739947288974	2.75167415928241	17	112	1
SPAC3G6.07	4	1	0	100	474	300	0.04	4.38616738777086	0.00210970464135021	0.231337942392978	0.426108445717464	93.9671732569018	18.96	2.01975403270078	445.404401237715	0	104	1
SPAC3G6.08	25	192	20	100	756	300	0.25	27.4135461735679	0.253968253968254	27.8486818271166	0.0838435141636579	0.20070319907103	0.984375	0.633856967077253	1.51731618497698	25	100	1
SPNCRNA.266	19	29	43	100	192	300	0.19	20.8342950919116	0.151041666666667	16.5623508131973	0.35345652051174	1.20784688091626	1.25793103448276	0.678636519382541	2.31906601135923	15	104	1
SPAC3G6.11	26	373	48	100	3496	300	0.26	28.5100880205106	0.106693363844394	11.6993738246462	0.0458326498751568	0.105235902920686	2.43689008042895	1.60230943963548	3.67904716610717	12	114	1
SPNCRNA.267	19	31	333	100	425	300	0.19	20.8342950919116	0.0729411764705882	7.99830523652333	0.333298405287308	1.12029338889555	2.60483870967742	1.41651822247106	4.76124690280609	8	111	1
SPAC29B12.01	307	3321	22	100	4913	300	3.07	336.638347011414	0.675961734174639	74.1220328454459	0.0820939454426889	0.104076290328483	4.54167720566095	4.03327553959931	5.11326814383837	164	243	6.11962722640205e-41
SPNCRNA.268	4	34	49	100	239	300	0.04	4.38616738777086	0.142259414225941	15.5993400820303	0.0354822917966518	0.346682715801129	0.281176470588235	0.0848026773939977	0.828571690764698	12	92	1
SPAC29B12.03	7	2848	225	100	1058	300	0.07	7.67579292859901	2.69187145557656	295.17496976303	0.00107594880030856	0.00531520075202006	0.0260042134831461	0.0113835383072645	0.0562348239563723	78	29	1
SPNCRNA.269	9	89	550	100	1082	300	0.09	9.86887662248444	0.0822550831792976	9.01961408298537	0.0476495748247704	0.207121677209531	1.09415730337079	0.515568399604016	2.24105654740712	8	101	1
SPAC29B12.04	255	2719	337	100	1056	300	2.55	279.618170970392	2.57481060606061	282.338757749739	0.0823075292327471	0.106837045863675	0.990364104450166	0.869167508697809	1.12819920432041	255	100	1
SPNCRNA.1081	111	229	29	100	1017	300	1.11	121.716145010641	0.225172074729597	24.6910602703915	0.383910663222287	0.611661331436531	4.92956331877729	3.90437144497066	6.22059574070953	38	173	3.20531103642629e-20
SPAC29B12.07	41	2437	52	100	6330	300	0.41	44.9582157246513	0.384992101105845	42.215994960496	0.0121951295820465	0.0231215571504415	1.06495691423882	0.771951702543542	1.46359456762294	39	102	1
SPNCRNA.270	5	97	119	100	1095	300	0.05	5.48270923471358	0.0885844748858448	9.71365837017748	0.0185228163388961	0.131332012578448	0.564432989690722	0.202824838910912	1.43808553773401	8	97	1
SPAC29B12.08	4	4247	43	100	3959	300	0.04	4.38616738777086	1.0727456428391	117.631048849854	0.000301560670377097	0.00259167517599501	0.0372874970567459	0.0119387869402293	0.102604420217642	53	51	1
SPAC29B12.12	1	12	18	100	330	300	0.01	1.09654184694272	0.0363636363636364	3.98742489797351	0.0040448521341888	0.610617545978525	0.275	0.013348012042823	2.01503790172913	3	98	1
SPAC29B12.13	24	89	47	100	282	300	0.24	26.3170043266252	0.315602836879433	34.6071717652134	0.167341512460208	0.431476419619899	0.760449438202247	0.471903065137787	1.21676350332812	29	95	1
SPNCRNA.272	1	7	14	100	229	300	0.01	1.09654184694272	0.0305676855895196	3.35187464130961	0.00660323359662749	1.14229470290644	0.327142857142857	0.015121404936277	2.61585486965574	2	99	1
SPNCRNA.273	8	1	10	100	110	300	0.08	8.77233477554172	0.00909090909090909	0.996856224493377	1.0271722813421	170.598481363121	8.8	1.12988950947632	187.658329499433	0	108	1
SPAC1039.01	0	657	10	100	2977	300	0	0	0.220691971783675	24.19979823451	0.00013838820345039	0.00729964448769863	0	0.00411981681671812	0.217310416398788	18	82	1
SPAC1039.02	3	820	83	100	2733	300	0.03	3.28962554082815	0.300036589828028	32.900267636042	0.000942781298492156	0.0116888715067099	0.0999878048780488	0.0257662128877906	0.319456858278381	23	80	1
SPAC1039.03	19	575	28	100	1499	300	0.19	20.8342950919116	0.383589059372915	42.0621455631795	0.0203153288855163	0.0531032854350697	0.495321739130435	0.30452677999389	0.796018248671695	32	87	1
SPAC1039.04	35	512	9	100	1844	300	0.35	38.378964642995	0.27765726681128	30.4462812166307	0.0477683646484856	0.0973680386814101	1.260546875	0.880848644118074	1.7954666332852	29	106	1
SPNCRNA.1084	4	59	32	100	858	300	0.04	4.38616738777086	0.0687645687645688	7.54032272373196	0.0209656828835433	0.194074178992957	0.581694915254237	0.179885559140802	1.66515645575957	6	98	1
SPNCRNA.274	6	8	31	100	209	300	0.06	6.57925108165629	0.0382775119617225	4.19728936628791	0.231733912747863	2.37289140952019	1.5675	0.484323877643035	4.95934304589719	3	103	1
SPAC1039.06	9	436	8	100	1966	300	0.09	9.86887662248444	0.22177009155646	24.3180185791976	0.0100007018477685	0.0410489533154847	0.405825688073395	0.196613798327129	0.80702242218243	19	90	1
SPNCRNA.1085	1	11	48	100	1226	300	0.01	1.09654184694272	0.00897226753670473	0.983846681596237	0.00438460787950623	0.673532041142035	1.11454545454545	0.0537552926027464	8.25750282440134	0	101	1
SPAC1039.08	12	122	5	100	995	300	0.12	13.1585021633126	0.122613065326633	13.4450357112574	0.0517463208551032	0.182696553818105	0.978688524590164	0.514875892508277	1.81783071049014	12	100	1
SPNCRNA.275	3	3	11	100	447	300	0.03	3.28962554082815	0.00671140939597315	0.73593412546491	0.162070833932487	6.17014163335868	4.47	0.724456627678217	27.5805331011133	0	103	1
SPAC1039.09	0	266	10	100	3060	300	0	0	0.0869281045751634	9.53203043420792	0.00034197857038599	0.0180661870337759	0	0.0104645442538113	0.552825323233544	7	93	1
SPAC1039.10	0	34	5	100	888	300	0	0	0.0382882882882883	4.19847103559148	0.00269086889544985	0.144693076160053	0	0.0238949157915947	1.28487451630127	3	97	1
SPNCRNA.1087	7	287	1	100	2749	300	0.07	7.67579292859901	0.10440160058203	11.4480723925995	0.0105833867598116	0.0532447151058874	0.670487804878049	0.29093730202722	1.46369721826084	10	97	1
SPNCRNA.30	4	1	1	100	215	300	0.04	4.38616738777086	0.00465116279069767	0.510019463694286	0.426108445717464	93.9671732569018	8.6	0.916133158292547	202.029422502339	0	104	1
SPAC922.03	66	926	61	100	1140	300	0.66	72.3717618982192	0.812280701754386	89.0699780937679	0.0550616939153011	0.0920946457093158	0.812526997840173	0.627703310634433	1.0498789610862	74	92	1
SPNCRNA.1089	3	125	555	100	1269	300	0.03	3.28962554082815	0.0985027580772262	10.8012396270953	0.00610960808364384	0.0777875532224786	0.30456	0.0775309265814404	0.987124050393254	9	94	1
SPNCRNA.277	1	74	36	100	496	300	0.01	1.09654184694272	0.149193548387097	16.3596969100324	0.000696880525014842	0.0894938242238789	0.067027027027027	0.00345652740407362	0.443889368150439	13	88	1
SPAC922.04	182	1008	802	100	427	300	1.82	199.570616143574	2.36065573770492	258.855780261887	0.153687829430936	0.212043619446765	0.770972222222222	0.656247031670096	0.905426255037687	198	84	1
SPNCRNA.278	3	9	1	100	309	300	0.03	3.28962554082815	0.029126213592233	3.19381120468752	0.071737496193308	1.33450631594981	1.03	0.221668863237322	4.12362451628491	2	101	1
SPAC922.09	20	10	8	100	172	300	0.2	21.9308369388543	0.0581395348837209	6.37524329617858	0.891696785395084	4.57488729181665	3.44	1.53371847087954	7.86880614192464	6	114	1
SPAC922.06	12	203	12	100	987	300	0.12	13.1585021633126	0.205673758865248	22.552988341375	0.0314618061746435	0.108469107365316	0.583448275862069	0.310528026943731	1.07059008969566	19	93	1
SPNCRNA.1090	0	25	5	100	1203	300	0	0	0.0207813798836243	2.27876526796076	0.00366831680942558	0.19871450933181	0	0.0441298512173897	2.39053554726168	2	98	1
SPAC869.10c	4	291	20	100	1836	300	0.04	4.38616738777086	0.158496732026144	17.3798299270332	0.00437144179098158	0.0381137094303891	0.252371134020619	0.0802596712824218	0.699767705141944	14	90	1
SPNCRNA.1092	4	29	2	100	950	300	0.04	4.38616738777086	0.0305263157894737	3.3473382696146	0.0411868094997137	0.411235858753941	1.31034482758621	0.39127469024728	3.90674065816244	3	101	1
SPNCRNA.1093	1	5	0	100	498	300	0.01	1.09654184694272	0.0100401606425703	1.10094562946056	0.00883974757390515	1.74105855180368	0.996	0.0440219429180477	8.67047158798233	1	100	1
SPAC869.07c	0	0	1	100	1268	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC869.06c	0	1	0	100	531	300	0	0	0.00188323917137476	0.206505055921415	0.120791776113059	17.3080587281839	0	0.641404331160343	91.9057918466567	0	100	1
SPNCRNA.279	1	12	71	100	788	300	0.01	1.09654184694272	0.0152284263959391	1.66986068062342	0.0040448521341888	0.610617545978525	0.656666666666667	0.0318734348174077	4.81166626231078	1	100	1
SPAC869.05c	39	1076	41	100	2893	300	0.39	42.7651320307659	0.371932250259246	40.7839276636834	0.0259672458092109	0.0503865254582944	1.0485780669145	0.751232421260471	1.45768218150846	37	102	1
SPAC869.03c	0	4	0	100	1908	300	0	0	0.00209643605870021	0.229882986780443	0.0240893601812892	1.52670069174082	0	0.459624992258998	29.1294491984148	0	100	1
SPNCRNA.280	0	0	2	100	25	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.281	0	8	2	100	420	300	0	0	0.019047619047619	2.08865113703374	0.0116892782926356	0.673070909790981	0	0.0490949688290694	2.82689782112212	1	99	1
SPNCRNA.282	1	2	12	100	266	300	0.01	1.09654184694272	0.0075187969924812	0.824467554092267	0.0179700152612445	6.97865092307548	1.33	0.0478002405949105	18.5632114553808	0	101	1
SPAC869.02c	155	842	21	100	1800	300	1.55	169.963986276121	0.467777777777778	51.2937908403203	0.154509068813702	0.219222826179475	3.31353919239905	2.78116323864664	3.94601087123055	81	174	1.21592543402815e-15
SPNCRNA.284	109	52	81	100	70	300	1.09	119.523061316756	0.742857142857143	81.457394344316	1.48869718266912	2.95653294713993	1.46730769230769	1.04208802786838	2.06957306299795	89	120	1
SPAC186.01	57	123	0	100	1246	300	0.57	62.5028852757348	0.0987158908507223	10.8246105276047	0.33436931522622	0.641287230345518	5.77414634146341	4.1662416677187	7.99043889010515	14	143	4.66212337007128e-14
SPNCRNA.96	0	2	4	100	72	300	0	0	0.0277777777777778	3.04594957484088	0.0514242900386907	4.05388820080272	0	0.0370254888278573	2.91879950457796	2	98	1
SPAC186.03	0	1	0	100	379	300	0	0	0.00263852242744063	0.289325025578553	0.120791776113059	17.3080587281839	0	0.457800831468493	65.5975425798171	0	100	1
SPAC186.06	0	0	0	100	541	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.61	0	2	0	100	243	300	0	0	0.00823045267489712	0.90250357773063	0.0514242900386907	4.05388820080272	0	0.124961024794019	9.85094832795062	0	100	1
SPAC186.09	0	1	0	100	1518	300	0	0	0.000658761528326746	0.0722359582966216	0.120791776113059	17.3080587281839	0	1.83361916139623	262.736331493832	0	100	1
SPAC750.01	2	1	3	100	464	300	0.02	2.19308369388543	0.0021551724137931	0.236323673910068	0.143294171183347	55.6482554667983	9.28	0.664884954290729	258.207905365944	0	102	1
SPAC212.11	0	0	0	0	33	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.10	0	0	0	21	1	34	0	0	0	0	NA	NA	NA	NA	NA	0	21	1
SPNCRNA.70	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.03	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.02	0	0	0	0	30	35	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.18	0	4	0	0	128	34	NA	NA	0.03125	3.42669327169599	0.0240893601812892	1.52670069174082	NA	NA	NA	0	0	1
SPAC977.05c	0	0	0	90	33	54	0	0	0	0	NA	NA	NA	NA	NA	0	90	1
SPNCRNA.601	0	0	0	15	35	0	0	0	0	0	NA	NA	NA	NA	NA	0	15	1
SPAC977.07c	0	0	0	0	35	28	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.602	0	3	3	100	494	300	0	0	0.00607287449392713	0.665916101382216	0.0327971598819604	2.22593021867193	0	0.162017969816884	10.9960952802394	0	100	1
SPAC977.13c	21	16	2	100	864	300	0.21	23.027378785797	0.0185185185185185	2.03063304989392	0.656834942023034	2.63585368404512	11.34	5.67505389907902	22.7737758301498	2	119	1.71102813573821e-07
SPAC977.14c	56	336	81	100	639	288	0.56	61.4063434287921	0.525821596244131	57.6585384307907	0.124278983610749	0.223028809683262	1.065	0.794142705272688	1.42515409387605	53	103	1
SPAC977.16c	0	218	29	100	2221	300	0	0	0.0981539846915804	10.7629951658493	0.000417353471081236	0.0220606287110969	0	0.00926942059271424	0.489966563673462	8	92	1
SPNCRNA.37	0	0	5	97	198	300	0	0	0	0	NA	NA	NA	NA	NA	0	97	1
SPAPJ695.02	1	80	10	100	1882	300	0.01	1.09654184694272	0.0425079702444208	4.66117682016032	0.000645199401115408	0.0826610619985175	0.23525	0.012142652728992	1.5556811868121	4	97	1
SPAPJ695.01c	0	0	4	100	386	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.603	0	1	1	100	677	300	0	0	0.00147710487444609	0.16197073071532	0.120791776113059	17.3080587281839	0	0.817760324285409	117.175557589805	0	100	1
