V4	ePRO_Lsk1as_Cdk9as_3MBPP1r1_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1term_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1term_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_density	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_density	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1r1_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1r1Fexact_Pval
SPAC1782.06c	6	184	49	100	1013	300	0.06	20.5780300034537	0.181638696939783	62.296109256918	0.0130699265139121	0.0760138520286661	0.330326086956522	0.13239835558593	0.770020321050388	16	90	1
SPAC1782.07	9	373	252	100	731	300	0.09	30.8670450051805	0.510259917920657	175.002398342185	0.0116754822364996	0.0480444576384581	0.176380697050938	0.0853477751488124	0.351204985337128	36	73	1
SPAC1782.08c	2	230	21	100	1659	300	0.02	6.85934333448456	0.138637733574442	47.5481906850949	0.00149681445954794	0.0353504555238236	0.144260869565217	0.0248321518839004	0.586464057140233	12	90	1
SPAC1782.09c	29	306	16	100	1555	300	0.29	99.4604783500261	0.196784565916399	67.4906450274043	0.0634933290071408	0.140592105267435	1.47369281045752	0.98732126606104	2.18620723690862	21	108	1
SPAC1782.10c	16	480	88	100	965	300	0.16	54.8747466758765	0.49740932642487	170.595067386144	0.0195546479832659	0.0559421213934149	0.321666666666667	0.188702353038516	0.539841471446454	38	78	1
SPAC1782.11	5	199	76	100	763	300	0.05	17.1483583362114	0.260812581913499	89.4501522649035	0.00914075422446366	0.0631464578452458	0.191708542713568	0.0697439547326577	0.481807473359226	21	84	1
SPAC1782.12c	0	34	33	100	1654	300	0	0	0.0205562273276904	7.05011104511714	0.00269086889544985	0.144693076160053	0	0.0445069715307405	2.39322347968728	2	98	1
SPAC1783.01	2	313	6	100	3347	300	0.02	6.85934333448456	0.0935165820137436	32.0731171749876	0.00110170928104921	0.0259220710408826	0.213865814696486	0.0368742096367169	0.867611717738341	8	94	1
SPAC1783.02c	0	112	12	100	1261	300	0	0	0.0888183980967486	30.4617943482264	0.0008131346553243	0.0431091845553948	0	0.0102536280036394	0.543606817243529	8	92	1
SPAC1783.03	1	153	1	100	2822	300	0.01	3.42967166724228	0.0542168674698795	18.5946054248075	0.0003391702060249	0.0428520695671431	0.184444444444444	0.00957138321402267	1.20928540318478	5	96	1
SPAC1783.04c	2	163	17	100	1386	300	0.02	6.85934333448456	0.117604617604618	40.334522493542	0.00210669417215663	0.050043006034742	0.170061349693252	0.0291987812260909	0.693596063641524	10	92	1
SPAC1783.05	0	557	9	100	4457	300	0	0	0.124971954229302	42.8612770620137	0.000163243398776716	0.00861230570693643	0	0.00727575828347824	0.383850465358157	11	89	1
SPAC1783.06c	13	14	18	100	420	300	0.13	44.5857316741496	0.0333333333333333	11.4322388908076	0.411509643630691	2.09082487776938	3.9	1.7283405032489	8.78146448663138	3	110	1
SPAC1783.07c	20	1445	86	100	2441	300	0.2	68.5934333448456	0.591970503891848	203.026446504101	0.00866045332869977	0.0218724058386239	0.337854671280277	0.211401665753561	0.533905426520811	44	76	1
SPAC1783.08c	35	307	173	100	580	300	0.35	120.03850835348	0.529310344827586	181.536069283341	0.0790533223304272	0.163665859899548	0.661237785016287	0.458509269516478	0.949261987417379	46	89	1
SPAC1786.01c	3	444	65	100	2251	300	0.03	10.2890150017268	0.197245668591737	67.6487881055341	0.00173791976882702	0.0216349009381429	0.152094594594595	0.0391205739962963	0.487001620117596	16	87	1
SPAC1786.02	85	1475	49	100	3250	300	0.85	291.522091715594	0.453846153846154	155.654329513303	0.0460144299393619	0.0720811249930941	1.8728813559322	1.49546897302926	2.34263656227556	57	128	0.183419435137036
SPAC1786.03	28	397	67	100	1789	300	0.28	96.0308066827838	0.221911682504192	76.1084210114693	0.0471177150067282	0.10488160728598	1.26176322418136	0.842935921470367	1.87633195434619	23	105	1
SPAC1786.04	0	1	4	100	88	300	0	0	0.0113636363636364	3.89735416732077	0.120791776113059	17.3080587281839	0	0.106296762979492	15.2310916808019	1	99	1
SPAC17A2.01	8	138	4	100	2185	300	0.08	27.4373733379382	0.0631578947368421	21.6610842141618	0.0263795452013734	0.121969921604679	1.26666666666667	0.57639306265001	2.66504278706224	6	102	1
SPAC17A2.02c	20	607	81	100	1603	300	0.2	68.5934333448456	0.378665003119152	129.869663257396	0.0205249483223842	0.0523073388517118	0.528171334431631	0.329014921607819	0.83848664179294	32	88	1
SPAC17A2.03c	17	556	23	100	1823	300	0.17	58.3044183431188	0.304991771804717	104.602163850066	0.0182579545717423	0.0504787567228119	0.557392086330935	0.332842511842863	0.92022773505686	27	90	1
SPAC17A2.04c	0	102	35	100	1412	300	0	0	0.0722379603399433	24.7752485877275	0.000893028017049197	0.047373298583352	0	0.0126095556007347	0.66891097599693	6	94	1
SPAC17A2.05	6	634	58	100	2211	300	0.06	20.5780300034537	0.286748077792854	98.3451758042336	0.00383124136584428	0.0218228317062494	0.209242902208202	0.0847087465988171	0.482502809025175	23	83	1
SPAC17A2.06c	42	540	13	100	3825	300	0.42	144.046210024176	0.141176470588235	48.4188941257734	0.0560666523775744	0.107514294202177	2.975	2.14454945344222	4.11242175323326	17	125	0.000529928301678068
SPAC17A2.07c	21	91	88	100	483	300	0.21	72.0231050120879	0.188405797101449	64.6170024263038	0.139404085319903	0.378593786662008	1.11461538461538	0.673321732095129	1.8286079895775	19	102	1
SPAC17A2.08c	72	84	47	100	1367	300	0.72	246.936360041444	0.0614484272128749	21.0747929808597	0.618345653986362	1.18777880310789	11.7171428571429	8.45278508999357	16.2369362384849	9	163	6.7978281642901e-31
SPAC17A2.09c	156	1665	244	100	1893	300	1.56	535.028780089796	0.879556259904913	301.658918434147	0.0792301042329787	0.11074387893565	1.77362162162162	1.49982587313029	2.09638162825186	119	137	0.0520614500591694
SPAC17A2.10c	122	65	41	100	321	300	1.22	418.419943403558	0.202492211838006	69.4481801778032	1.37512020037135	2.56469224249022	6.02492307692308	4.41413584319204	8.23266209839359	37	185	1.61960201335366e-18
SPAC17A2.11	1	83	33	100	1595	300	0.01	3.42967166724228	0.0520376175548589	17.8471942558689	0.000622130592304054	0.0796215011770904	0.192168674698795	0.00992298294724967	1.26996294377459	4	97	1
SPAC17A2.12	10	1047	20	100	4093	300	0.1	34.2967166724228	0.255802589787442	87.7318894601189	0.00483800232359255	0.0182619250445998	0.390926456542502	0.198019435104643	0.747460592075471	22	88	1
SPAC17A2.13c	31	1544	159	100	1513	300	0.31	106.319821684511	1.02048909451421	349.994253418512	0.0138258017552837	0.028988274515148	0.303775906735751	0.209184380557442	0.438592593414189	66	65	1
SPAC17A2.14	16	605	18	100	2425	300	0.16	54.8747466758765	0.249484536082474	85.5650044817146	0.0155423741020027	0.044301458585987	0.641322314049587	0.376902571973565	1.07431037071018	23	93	1
SPAC17A5.01	1	224	18	100	3069	300	0.01	3.42967166724228	0.0729879439556859	25.0324683435083	0.000232098168694835	0.0291824090411653	0.137008928571429	0.00712309279724448	0.895608133473362	6	95	1
SPAC17A5.02c	9	181	27	100	1680	300	0.09	30.8670450051805	0.107738095238095	36.9506292720746	0.0238462334857202	0.0999512618820485	0.835359116022099	0.400616722560099	1.67918119961842	10	99	1
SPAC17A5.03	54	70	362	100	232	300	0.54	185.202270031083	0.301724137931034	103.481472718517	0.5328780953023	1.11590493812216	1.78971428571429	1.23627718110134	2.5888994564434	35	119	1
SPAC17A5.04c	2	81	5	100	1552	217	0.02	6.85934333448456	0.0521907216494845	17.8997039334165	0.00420223975367544	0.10184368249538	0.38320987654321	0.0652187609770428	1.58061395232829	5	97	1
SPAC17A5.05c	10	42	25	100	319	300	0.1	34.2967166724228	0.13166144200627	45.1555517317165	0.112157616821759	0.491860651814333	0.759523809523809	0.357782797661412	1.56903547928772	12	98	1
SPAC17A5.06	9	656	53	100	2570	300	0.09	30.8670450051805	0.255252918287938	87.5433701833049	0.00666307953100847	0.027212193732367	0.352591463414634	0.171241143946918	0.699353378921831	22	87	1
SPAC17A5.07c	8	259	14	100	2336	300	0.08	27.4373733379382	0.110873287671233	38.025897338003	0.0141968332610731	0.0642971556020239	0.721544401544402	0.331638024978669	1.50198155486328	10	98	1
SPAC17A5.08	0	259	39	100	1048	300	0	0	0.247137404580153	84.7600154404342	0.000351229174327865	0.0185561729655852	0	0.00368088174695603	0.194468692679333	19	81	1
SPAC17A5.09c	0	143	25	100	1180	300	0	0	0.121186440677966	41.5629702047158	0.000636586070427234	0.033704460224544	0	0.00751171563104137	0.39771263064962	10	90	1
SPAC17A5.10	8	338	77	100	1675	258	0.08	27.4373733379382	0.201791044776119	69.2077028971875	0.0109079556289703	0.049128123840476	0.396449704142012	0.182708256785252	0.822896074327974	18	90	1
SPAC17A5.11	0	16	23	100	1078	300	0	0	0.0148423005565863	5.09042176956183	0.00576104614150375	0.317064970660191	0	0.0621040774054104	3.41796038371686	1	99	1
SPAC17A5.12	8	291	65	100	1919	300	0.08	27.4373733379382	0.151641479937467	52.0080487320221	0.0126516626651332	0.0571496214333978	0.527560137457045	0.242785406543907	1.0967012353069	14	94	1
SPAC17A5.13	24	325	76	100	708	300	0.24	82.3121200138147	0.459039548022599	157.435493199681	0.0476432777538267	0.113517790064176	0.522830769230769	0.337314406497093	0.803705953654368	39	85	1
SPAC17A5.14	18	661	12	100	4061	300	0.18	61.734090010361	0.162767791184437	55.8240081764872	0.016528982578463	0.0442800899619246	1.10586989409985	0.671241982511381	1.79821445335376	16	102	1
SPAC17A5.15c	19	851	50	100	2065	300	0.19	65.1637616776033	0.412106537530266	141.339011565287	0.0137618197406632	0.0357862191689431	0.461045828437133	0.284181577644694	0.738985425838675	34	85	1
SPAC17A5.16	12	556	13	100	3786	300	0.12	41.1560600069074	0.146856840993133	50.3670746694851	0.0116176335560374	0.0391377631439283	0.817122302158273	0.439843606431574	1.48175571262912	14	98	1
SPAC17A5.18c	20	155	1	100	2409	300	0.2	68.5934333448456	0.0643420506434205	22.0672108104007	0.0786428173748459	0.209497994528697	3.10838709677419	1.89450547056004	5.04680668819631	7	113	0.410833624634567
SPAC17A5.19	5	13	40	100	673	300	0.05	17.1483583362114	0.0193164933135215	6.62492298278598	0.119978551159896	1.15490291840107	2.58846153846154	0.8074556493061	7.77249664083917	1	104	1
SPAC17C9.01c	8	310	34	100	2286	300	0.08	27.4373733379382	0.135608048993876	46.5091083484299	0.0118837028775657	0.0536110230048764	0.589935483870968	0.271661447781151	1.22554798589147	12	96	1
SPAC17C9.02c	10	231	51	100	1216	300	0.1	34.2967166724228	0.189967105263158	65.1524798629084	0.021682971832258	0.0837557527697759	0.526406926406926	0.263664937480258	1.01846995368047	17	93	1
SPAC17C9.03	8	1778	71	100	4382	300	0.08	27.4373733379382	0.405750798722045	139.159201833792	0.00208859408917517	0.00926817279851357	0.197165354330709	0.0915221929876558	0.406131332030865	31	77	1
SPAC17C9.05c	2	139	31	100	1326	300	0.02	6.85934333448456	0.104826546003017	35.9520634801415	0.0024667192416222	0.0587963668883662	0.190791366906475	0.0327086971439103	0.779639824939736	9	93	1
SPAC17C9.06	2	227	39	100	1660	300	0.02	6.85934333448456	0.136746987951807	46.8997270159035	0.00151647173426116	0.0358213772209839	0.14625550660793	0.0251734307887353	0.594634861868333	12	90	1
SPAC17C9.07	10	186	56	100	1808	300	0.1	34.2967166724228	0.10287610619469	35.2831266652137	0.0268361143899696	0.10439840896546	0.972043010752688	0.485196948170651	1.88752323409551	10	100	1
SPAC17C9.08	19	159	8	100	1149	300	0.19	65.1637616776033	0.138381201044386	47.460208450089	0.0719973030887365	0.196083243387991	1.37301886792453	0.827249012489582	2.25299646652802	14	105	1
SPAC17C9.09c	6	151	175	100	499	300	0.06	20.5780300034537	0.302605210420842	103.783651654025	0.01587777918565	0.0929343936114089	0.198278145695364	0.0792301181363935	0.46374262412093	24	82	1
SPAC17C9.10	1	461	57	100	1845	300	0.01	3.42967166724228	0.249864498644986	85.6953191652407	0.000113010452434282	0.0141330228786854	0.0400216919739696	0.0020850428474125	0.260754272111746	20	81	1
SPAC17C9.11c	1	91	71	100	1595	300	0.01	3.42967166724228	0.0570532915360502	19.5674057504105	0.00056797661169591	0.0725111570356842	0.175274725274725	0.00905922695654976	1.15655295471916	5	96	1
SPAC17C9.12	6	336	0	100	1816	300	0.06	20.5780300034537	0.185022026431718	63.4564801868616	0.00720294044301052	0.0413402914794657	0.324285714285714	0.130805398445071	0.750739693267097	16	90	1
SPAC17C9.13c	4	668	39	100	1320	300	0.04	13.7186866689691	0.506060606060606	173.562172251352	0.00191213824167854	0.0165269581067551	0.0790419161676647	0.0252402247901567	0.218155847009167	34	70	1
SPAC17C9.14	1	77	58	100	894	300	0.01	3.42967166724228	0.0861297539149888	29.5396776708787	0.000670044888437859	0.0859418686347986	0.116103896103896	0.00599020130263446	0.7683203055951	8	93	1
SPAC17C9.15c	10	97	2	100	1255	300	0.1	34.2967166724228	0.0772908366533865	26.5082192607571	0.0506418843098303	0.203608875590338	1.29381443298969	0.635555648088371	2.55529138865874	7	103	1
SPAC17C9.16c	4	811	38	100	2196	300	0.04	13.7186866689691	0.369307832422587	126.66046093504	0.00157585973668543	0.0136042723563674	0.108310727496917	0.0346058798176121	0.298749820945829	28	76	1
SPAC17D4.01	10	564	148	100	1626	300	0.1	34.2967166724228	0.346863468634686	118.962781077776	0.00895657928579827	0.0339988917947316	0.288297872340426	0.14563397918708	0.552821980582336	28	82	1
SPAC17D4.02	77	162	19	100	1901	300	0.77	264.084718377656	0.0852183061546554	29.2270810149	0.359040381794427	0.628631508703335	9.03561728395062	6.82535765791206	11.9502849804504	13	164	3.64375002855183e-29
SPAC17D4.03c	7	469	32	100	2359	300	0.07	24.007701670696	0.198813056379822	68.1863506543717	0.00650097794130825	0.0324504505855128	0.352089552238806	0.153358069635462	0.765506129312247	17	90	1
SPAC17D4.04	10	306	20	100	2273	300	0.1	34.2967166724228	0.134623845138583	46.1715587407012	0.0164261357557382	0.0629938251074224	0.74281045751634	0.37336606572793	1.43184964469171	13	97	1
SPAC17G6.02c	8	589	120	100	1757	300	0.08	27.4373733379382	0.335230506545248	114.973057029351	0.00628326507121434	0.0280793546809207	0.238641765704584	0.110396967301236	0.493354261743777	27	81	1
SPAC17G6.03	1	13359	9	100	4231	300	0.01	3.42967166724228	3.15740959584023	1082.88782327321	3.90722417082448e-06	0.000486244437405981	0.00316715323003219	0.000165314654667584	0.0205730021466471	76	25	1
SPAC17G6.04c	9	368	4	100	3209	300	0.09	30.8670450051805	0.114677469616703	39.3306068415444	0.0118327515001241	0.0487031735132626	0.784809782608696	0.379712995638983	1.5628848380406	11	98	1
SPAC17G6.05c	4	256	44	100	2257	300	0.04	13.7186866689691	0.113424900310146	38.9010166953489	0.00496418864038086	0.0433729760232022	0.35265625	0.112041737613396	0.978928068843673	10	94	1
SPAC17G6.06	47	327	65	100	483	300	0.47	161.194568360387	0.677018633540373	232.19516256485	0.104560243655065	0.197010659868566	0.694220183486238	0.505025976853963	0.951561487165172	59	88	1
SPAC17G6.07c	3	77	18	100	935	300	0.03	10.2890150017268	0.0823529411764706	28.2443549067011	0.00983057065490104	0.127613033626591	0.364285714285714	0.0919158356233247	1.19318186440862	7	96	1
SPAC17G6.08	6	158	100	100	1969	300	0.06	20.5780300034537	0.0802437785678009	27.520981382645	0.0151857503717634	0.0887442506130206	0.747721518987342	0.299007424820022	1.74737429457037	7	99	1
SPAC17G6.09	23	485	101	100	1297	300	0.23	78.8824483465724	0.373939861218196	128.249094727256	0.0304630035290811	0.0731663890038505	0.615072164948454	0.395105155772182	0.948968065379942	33	90	1
SPAC17G6.10	31	459	26	100	1639	300	0.31	106.319821684511	0.280048810250153	96.0475469959858	0.0461031316862533	0.0983823993849072	1.10694989106754	0.755630328337692	1.61248752591863	28	103	1
SPAC17G6.11c	5	987	33	100	3430	300	0.05	17.1483583362114	0.287755102040816	98.6905520573799	0.00186054553485274	0.0125991530474905	0.173758865248227	0.0638167118454491	0.432150949528923	23	82	1
SPAC17G6.12	2	283	8	100	2639	300	0.02	6.85934333448456	0.107237589996211	36.7789724073348	0.00121790829649234	0.028687625232547	0.186501766784452	0.0321405999444327	0.757066429886916	9	93	1
SPAC17G6.13	14	435	64	100	1338	300	0.14	48.0154033413919	0.325112107623318	111.502778419312	0.0181509375302283	0.0559884724629715	0.430620689655172	0.242859544154455	0.749125761554558	27	87	1
SPAC17G6.14c	50	1018	104	100	1608	300	0.5	171.483583362114	0.633084577114428	217.127223709741	0.0365738619492397	0.0657762997997748	0.789783889980354	0.588107700143775	1.05768290078038	58	92	1
SPAC17G6.15c	7	304	272	100	1610	300	0.07	24.007701670696	0.188819875776398	64.7590178162518	0.00999699553493349	0.0502378296980705	0.370723684210526	0.160951628112429	0.808829058138936	16	91	1
SPAC17G6.16c	24	535	18	100	2749	300	0.24	82.3121200138147	0.194616224081484	66.7469749717941	0.0291178387364543	0.0685337049443946	1.23319626168224	0.800449386865128	1.88399154892141	20	104	1
SPAC17G6.17	1	89	64	100	1456	300	0.01	3.42967166724228	0.0611263736263736	20.9643391747639	0.000580611590882612	0.0741669819224664	0.163595505617978	0.00845370476325083	1.07987125679111	5	96	1
SPAC17G8.01c	44	605	101	100	2503	300	0.44	150.90555335866	0.241709948062325	82.898576055996	0.0528788747290846	0.0996947144655963	1.82036363636364	1.32355823446899	2.49535870307387	28	116	1
SPAC17G8.02	0	165	31	100	1771	300	0	0	0.093167701863354	31.9534627382821	0.000551593368263645	0.0291857944544672	0	0.00976871855194916	0.516880419788615	8	92	1
SPAC17G8.03c	3	104	57	100	1111	300	0.03	10.2890150017268	0.0936093609360936	32.1049372991177	0.00732213147732463	0.0938139513508549	0.320480769230769	0.0813488807130766	1.042272999508	8	95	1
SPAC17G8.04c	1	122	52	100	1255	300	0.01	3.42967166724228	0.0972111553784861	33.3402345341481	0.000424717893672179	0.0538692714664846	0.102868852459016	0.00533020956558585	0.676059356904381	8	93	1
SPAC17G8.05	150	178	12	100	1167	300	1.5	514.450750086342	0.152527849185947	52.3120442818445	0.674246330301875	1.0531090457844	9.83426966292135	7.86845467462288	12.2897825643039	33	217	1.1681765603355e-48
SPAC17G8.06c	17	1194	106	100	2024	300	0.17	58.3044183431188	0.589920948616601	202.323516338304	0.00853740592204765	0.0234057220169862	0.288174204355109	0.172797095862244	0.4737318136238	43	74	1
SPAC17G8.07	7	102	18	100	899	300	0.07	24.007701670696	0.113459399332592	38.9128487273318	0.0292637245847888	0.152661477388924	0.616960784313726	0.263080884017251	1.37242668172643	10	97	1
SPAC17G8.08c	1	248	100	100	1057	300	0.01	3.42967166724228	0.234626300851466	80.4691176420137	0.000209718763297275	0.02634193419003	0.0426209677419355	0.0022167273280522	0.278434244388617	19	82	1
SPAC17G8.09	5	61	10	100	1057	300	0.05	17.1483583362114	0.0577105014191107	19.7928071619469	0.0290456517131218	0.212125386404063	0.866393442622951	0.307012538607697	2.24216533429094	5	100	1
SPAC17G8.10c	3	221	50	100	1643	300	0.03	10.2890150017268	0.134510042604991	46.1325282081889	0.00347727629466796	0.0436753917885814	0.223031674208145	0.0571316495213946	0.717586687086392	12	91	1
SPAC17G8.11c	3	413	26	100	1851	300	0.03	10.2890150017268	0.22312263641275	76.5237384425209	0.00186779781055941	0.0232671670571592	0.134455205811138	0.0345729374734548	0.430675262228017	18	85	1
SPAC17G8.12	6	381	27	100	3573	300	0.06	20.5780300034537	0.106633081444165	36.571645821979	0.0063579975596435	0.0364215140311951	0.562677165354331	0.227171252806062	1.3013406963346	10	96	1
SPAC17G8.13c	10	265	17	100	3264	300	0.1	34.2967166724228	0.0811887254901961	27.8450671513237	0.0189357587007668	0.0728685661498009	1.23169811320755	0.618063163993029	2.3784299991295	8	102	1
SPAC17G8.14c	20	383	53	100	3269	300	0.2	68.5934333448456	0.117161211379627	40.182448716849	0.0323844149486282	0.0832799278730153	1.70704960835509	1.05864652467066	2.72242084216887	12	108	1
SPAC17G8.15	7	14	6	100	259	300	0.07	24.007701670696	0.0540540540540541	18.5387657688772	0.183170857806287	1.31991330547451	1.295	0.474412521718282	3.41857546117899	5	102	1
SPAC17H9.01	11	350	70	100	4034	300	0.11	37.7263883396651	0.0867625185919683	29.7566951793455	0.0163654026750839	0.0587246547306596	1.26782857142857	0.660180343912883	2.36895257183481	8	103	1
SPAC17H9.02	15	269	15	100	3196	300	0.15	51.4450750086342	0.0841677096370463	28.8667609038853	0.0319100044460486	0.0958045288409758	1.782156133829	1.01984374209571	3.06191274175759	8	107	1
